	Unnamed: 0	Code	ROE	PM	ROE_Rank	PM_Rank	Total_Rank
1739	0	217500	4.89	0.0239291154111311	1152.0	1281.0	2433.0
1188	0	7110	2.96	0.0367824865339916	1351.0	1082.0	2433.0
764	0	30530	-3.01	0.0662572182754652	1791.0	643.0	2434.0
644	0	7570	-1.1	0.0595134392384583	1696.0	739.0	2435.0
1776	0	3560	43.12	-0.1753837780084869	18.0	2418.0	2436.0
2429	0	204630	-73.75	2.9389959754289343	2433.0	4.0	2437.0
2023	0	440320	4.8	0.0242656151566765	1162.0	1276.0	2438.0
2422	0	900280	-76.99	152.72185102973395	2441.0	1.0	2442.0
961	0	11280	1.48	0.0462128333287953	1507.0	938.0	2445.0
636	0	950130	-0.53	0.0578131099149269	1675.0	770.0	2445.0
1483	0	33340	5.06	0.0218995324247677	1133.0	1317.0	2450.0
2145	0	67010	4.75	0.0238024397500743	1167.0	1283.0	2450.0
477	0	1340	3.65	0.0297447997015437	1263.0	1188.0	2451.0
1948	0	26940	2.8	0.0365853658536585	1367.0	1087.0	2454.0
1836	0	4770	5.01	0.0220112958546346	1140.0	1314.0	2454.0
2009	0	376980	3.61	0.0299283477943368	1267.0	1187.0	2454.0
2524	0	199290	-3.45	0.0653626144228736	1802.0	654.0	2456.0
2367	0	54410	6.55	0.0120729714540626	972.0	1490.0	2462.0
44	0	323410	7.24	0.0075990862725265	885.0	1578.0	2463.0
248	0	204270	6.4	0.012606208809963	986.0	1479.0	2465.0
1476	0	27830	3.02	0.0339366515837104	1345.0	1121.0	2466.0
889	0	5680	2.59	0.0375335120643431	1396.0	1071.0	2467.0
1250	0	19010	4.45	0.024795237158358	1202.0	1265.0	2467.0
1215	0	214330	-6.45	0.0730513551026371	1904.0	564.0	2468.0
2240	0	333050	5.45	0.0183043364751245	1084.0	1386.0	2470.0
1151	0	49960	5.73	0.0168776371308016	1058.0	1413.0	2471.0
1973	0	130500	2.82	0.0350370013097874	1364.0	1110.0	2474.0
1034	0	67990	3.01	0.0335203610230599	1346.0	1129.0	2475.0
136	0	18880	2.8	0.0351591611412144	1367.0	1108.0	2475.0
861	0	322310	6.18	0.0138772121143436	1013.0	1462.0	2475.0
1764	0	13700	3.15	0.0321611592425526	1326.0	1153.0	2479.0
1670	0	368600	-17.95	0.0949820282129867	2113.0	367.0	2480.0
2140	0	51380	1.75	0.0413999713963834	1484.0	1001.0	2485.0
1942	0	102950	3.57	0.0276607880115931	1272.0	1218.0	2490.0
680	0	123860	5.85	0.0146779175622914	1044.0	1447.0	2491.0
339	0	36540	4.61	0.0222639928131263	1183.0	1309.0	2492.0
1484	0	44820	3.4	0.0285304206316183	1295.0	1203.0	2498.0
1416	0	101140	14.9	-0.0678255648994387	309.0	2190.0	2499.0
86	0	36570	5.59	0.0157170284053109	1068.0	1431.0	2499.0
2182	0	93240	2.9	0.0329535241948729	1359.0	1141.0	2500.0
853	0	28100	4.54	0.02224656825016	1190.0	1310.0	2500.0
2079	0	128540	2.33	0.036761070320619	1418.0	1084.0	2502.0
1288	0	37950	3.39	0.0282055348607516	1297.0	1210.0	2507.0
1779	0	122350	5.45	0.0161794118216693	1084.0	1425.0	2509.0
519	0	32820	5.06	0.0186194782391448	1133.0	1377.0	2510.0
13	0	51910	2.84	0.0324148597735813	1363.0	1151.0	2514.0
1986	0	263810	5.29	0.0171200678867758	1105.0	1409.0	2514.0
1617	0	4060	-0.42	0.0520236100483602	1665.0	849.0	2514.0
712	0	307750	5.13	0.0178392631615853	1125.0	1390.0	2515.0
2394	0	66430	6.95	0.0066054979937781	921.0	1594.0	2515.0
242	0	1740	3.05	0.0305701212661764	1341.0	1179.0	2520.0
71	0	6800	6.65	0.0081983851224417	957.0	1564.0	2521.0
548	0	88260	4.19	0.0227109740529353	1223.0	1302.0	2525.0
1673	0	1260	5.44	0.0150818474323119	1086.0	1440.0	2526.0
1989	0	140520	1.69	0.039319202494824	1497.0	1037.0	2534.0
321	0	222800	3.77	0.0239945532364153	1257.0	1280.0	2537.0
944	0	382840	4.85	0.0184615522922666	1156.0	1381.0	2537.0
1082	0	7540	3.06	0.0288450444213684	1339.0	1200.0	2539.0
464	0	32190	5.49	0.0137344531193289	1078.0	1466.0	2544.0
1703	0	320000	6.64	0.0069604462202862	959.0	1586.0	2545.0
1895	0	16250	4.82	0.0179014506524076	1159.0	1388.0	2547.0
1713	0	222040	-2.89	0.0579008357757944	1784.0	768.0	2552.0
2157	0	25440	1.05	0.0411165142453009	1551.0	1005.0	2556.0
116	0	68760	5.8	0.0112025826638885	1052.0	1506.0	2558.0
1024	0	220260	4.65	0.0185501305274478	1180.0	1379.0	2559.0
1277	0	60310	5.52	0.0124762684479173	1075.0	1484.0	2559.0
788	0	140	0.17	0.0465138494616277	1629.0	931.0	2560.0
442	0	3160	4.91	0.0168964109207135	1150.0	1412.0	2562.0
2007	0	195500	3.16	0.0265534394290757	1323.0	1242.0	2565.0
2217	0	75130	2.29	0.0329462487021078	1424.0	1142.0	2566.0
2525	0	189350	2.77	0.0293378038558256	1372.0	1194.0	2566.0
2232	0	148780	6.05	0.0090714384852149	1027.0	1542.0	2569.0
1746	0	850	3.06	0.026884862653419	1339.0	1233.0	2572.0
1920	0	129890	3.17	0.0254683926827918	1320.0	1257.0	2577.0
1264	0	4100	0.06	0.0459292131518922	1638.0	943.0	2581.0
1124	0	78140	3.52	0.02251177899215	1278.0	1304.0	2582.0
1825	0	36170	7.15	0.0	897.0	1688.0	2585.0
1305	0	2600	0.23	0.0447401629000803	1622.0	963.0	2585.0
1698	0	66670	2.29	0.0312798722780255	1424.0	1168.0	2592.0
1301	0	142280	5.31	0.0119612829220191	1101.0	1494.0	2595.0
1843	0	49630	1.94	0.0332446355150093	1463.0	1133.0	2596.0
2060	0	111870	17.31	-0.14656459183902	217.0	2380.0	2597.0
1863	0	227950	10.34	-0.0348836355357759	585.0	2012.0	2597.0
1678	0	237820	3.6	0.0212623219408111	1269.0	1332.0	2601.0
2069	0	109080	4.46	0.0173382192435161	1201.0	1400.0	2601.0
1504	0	11370	2.14	0.0317689153254107	1440.0	1161.0	2601.0
1447	0	9200	0.84	0.039953436214728	1576.0	1025.0	2601.0
1958	0	8420	10.55	-0.0382602652291609	568.0	2035.0	2603.0
1874	0	4440	0.76	0.0401931000196018	1584.0	1020.0	2604.0
2321	0	54940	-1.24	0.0486194404753898	1701.0	907.0	2608.0
573	0	11500	7.87	-0.006255714040885	832.0	1776.0	2608.0
2241	0	40160	3.63	0.0206540219990119	1264.0	1344.0	2608.0
16	0	32830	5.46	0.009641123189537	1082.0	1535.0	2617.0
23	0	35720	3.79	0.0194404438507259	1255.0	1362.0	2617.0
1344	0	12210	1.75	0.033215234720992	1484.0	1134.0	2618.0
678	0	89970	4.8	0.0142501601361745	1162.0	1456.0	2618.0
1893	0	7530	2.2	0.0302311865208064	1435.0	1184.0	2619.0
1534	0	65530	3.1	0.0235463001454998	1334.0	1286.0	2620.0
1664	0	260660	3.45	0.0210372775808379	1285.0	1337.0	2622.0
725	0	126600	-3.87	0.0553633975358298	1817.0	805.0	2622.0
2222	0	8470	1.86	0.0321680458716334	1474.0	1152.0	2626.0
1575	0	13360	3.33	0.0217043198211801	1306.0	1324.0	2630.0
693	0	86890	5.1	0.0111074434396163	1128.0	1507.0	2635.0
1295	0	74430	4.6	0.0145678668112381	1187.0	1451.0	2638.0
1417	0	33310	2.3	0.0279000463402332	1422.0	1216.0	2638.0
1657	0	263800	4.96	0.011925231367835	1145.0	1495.0	2640.0
1834	0	219420	2.93	0.0231304026011789	1357.0	1292.0	2649.0
720	0	126340	4.11	0.0167340186452197	1233.0	1416.0	2649.0
1548	0	17040	8.69	-0.0197438230376592	734.0	1917.0	2651.0
1750	0	15710	2.49	0.0257934121453304	1404.0	1248.0	2652.0
309	0	4800	0.32	0.0393295117086558	1616.0	1036.0	2652.0
246	0	121600	5.01	0.0108027765434179	1140.0	1513.0	2653.0
1727	0	52220	3.63	0.0178598005655603	1264.0	1389.0	2653.0
1061	0	24090	-4.05	0.0533142729925125	1822.0	834.0	2656.0
34	0	86520	3.43	0.0190983939006467	1291.0	1369.0	2660.0
1333	0	3480	2.22	0.0272224242024762	1433.0	1230.0	2663.0
2071	0	79170	2.52	0.0248586166179852	1400.0	1264.0	2664.0
2314	0	379390	8.86	-0.0235335395727165	721.0	1943.0	2664.0
487	0	34310	0.51	0.0381385756496242	1608.0	1058.0	2666.0
117	0	277810	6.3	0.0018714357655193	994.0	1672.0	2666.0
2337	0	44780	3.17	0.0198617029622736	1320.0	1356.0	2676.0
1842	0	39290	9.09	-0.0285949209701372	697.0	1979.0	2676.0
1323	0	24840	0.06	0.0393051346035829	1638.0	1039.0	2677.0
2541	0	448780	1.47	0.0313848075562062	1510.0	1167.0	2677.0
2335	0	25870	1.7	0.0302383493418712	1495.0	1183.0	2678.0
1184	0	45660	5.31	0.0068731881512345	1101.0	1588.0	2689.0
194	0	139130	5.62	0.004744982230756	1065.0	1626.0	2691.0
274	0	3540	4.73	0.0099477842947966	1172.0	1527.0	2699.0
2442	0	456700	3.87	0.0145914396887159	1252.0	1449.0	2701.0
2086	0	115530	3.42	0.0172208636204554	1294.0	1408.0	2702.0
958	0	83420	2.76	0.0212693551131529	1373.0	1331.0	2704.0
633	0	480	0.06	0.0376839627766615	1638.0	1069.0	2707.0
1290	0	361390	4.82	0.0087999442670196	1159.0	1551.0	2710.0
1227	0	356680	0.94	0.0328253451054628	1567.0	1143.0	2710.0
2307	0	14100	8.33	-0.0227050440128545	777.0	1936.0	2713.0
46	0	42660	4.31	0.0115595091632835	1214.0	1501.0	2715.0
913	0	79430	0.74	0.0334249836255563	1586.0	1130.0	2716.0
1342	0	21320	2.31	0.0228715553668546	1420.0	1297.0	2717.0
1143	0	7330	5.05	0.0073053848519354	1136.0	1581.0	2717.0
1378	0	43650	-1.71	0.0419785595906176	1727.0	994.0	2721.0
2173	0	54300	0.55	0.0346268421047164	1604.0	1117.0	2721.0
1539	0	126880	3.33	0.0164506895095858	1306.0	1418.0	2724.0
923	0	396470	4.74	0.0086288821340721	1170.0	1555.0	2725.0
839	0	37270	3.5	0.0147273955491799	1280.0	1445.0	2725.0
970	0	297090	3.59	0.0142028623231337	1270.0	1457.0	2727.0
2352	0	67730	3.03	0.0178237869130626	1344.0	1391.0	2735.0
925	0	29480	7.51	-0.015931411596597	864.0	1872.0	2736.0
1530	0	96630	-1.7	0.0408300335478439	1726.0	1012.0	2738.0
1367	0	293580	2.07	0.0234099187263805	1451.0	1287.0	2738.0
1205	0	11690	-0.37	0.0367667903772408	1662.0	1083.0	2745.0
480	0	357120	2.61	0.0201426332571195	1395.0	1350.0	2745.0
2383	0	204210	5.24	0.004473304215105	1116.0	1630.0	2746.0
531	0	89980	2.94	0.0177775457871093	1354.0	1393.0	2747.0
1467	0	37350	1.54	0.0264932272110859	1505.0	1243.0	2748.0
1243	0	52330	2.48	0.0206767099477589	1405.0	1343.0	2748.0
1573	0	92440	0.69	0.0317532896408067	1589.0	1162.0	2751.0
2113	0	32580	2.14	0.0222316089015362	1440.0	1311.0	2751.0
752	0	271980	3.16	0.0158366963559215	1323.0	1429.0	2752.0
491	0	68240	1.83	0.0242609279138694	1476.0	1277.0	2753.0
1691	0	1620	4.12	0.0102417258041742	1230.0	1523.0	2753.0
324	0	348950	2.67	0.0190581575461885	1384.0	1370.0	2754.0
125	0	4990	0.29	0.0326335779959194	1618.0	1146.0	2764.0
283	0	119860	0.29	0.0325153713077236	1618.0	1148.0	2766.0
1028	0	25820	0.52	0.031846725084176	1606.0	1160.0	2766.0
5	0	68270	3.33	0.0138710118676486	1306.0	1463.0	2769.0
1322	0	311320	4.49	0.0078074678429918	1198.0	1571.0	2769.0
1405	0	83500	2.81	0.0172458795282337	1366.0	1404.0	2770.0
2021	0	419540	4.68	0.0063323482310268	1176.0	1598.0	2774.0
1506	0	4960	4.27	0.0084926469257039	1218.0	1557.0	2775.0
367	0	189300	3.9	0.0099244423311384	1247.0	1528.0	2775.0
1965	0	2880	-141.44	0.1106418046052245	2504.0	272.0	2776.0
147	0	9420	4.95	0.0042745593779043	1146.0	1633.0	2779.0
159	0	23530	1.42	0.0252088225960291	1520.0	1260.0	2780.0
649	0	226320	0.92	0.0281254668046226	1569.0	1211.0	2780.0
879	0	149950	3.44	0.0120120067651622	1288.0	1492.0	2780.0
370	0	3470	4.08	0.0089673383974136	1235.0	1546.0	2781.0
1084	0	61250	2.21	0.0205776417728268	1434.0	1347.0	2781.0
2096	0	7120	-14.58	0.0609880351385613	2067.0	716.0	2783.0
1366	0	1540	0.84	0.0282246714841938	1576.0	1209.0	2785.0
1441	0	159580	1.2	0.0259155937000543	1540.0	1246.0	2786.0
105	0	4020	1.01	0.0273802089708833	1560.0	1226.0	2786.0
2141	0	32750	0.13	0.0320468788490515	1632.0	1155.0	2787.0
1784	0	14970	3.37	0.0122159940447029	1300.0	1487.0	2787.0
2223	0	76610	-3.44	0.0426316350584533	1800.0	988.0	2788.0
556	0	25860	2.34	0.0186285703564096	1416.0	1376.0	2792.0
2233	0	368970	-1.07	0.0356852277431234	1694.0	1100.0	2794.0
655	0	34830	-0.84	0.0349710727972545	1686.0	1111.0	2797.0
2543	0	208890	-8.2	0.0520161458116599	1949.0	850.0	2799.0
82	0	10620	3.52	0.0101233899046939	1278.0	1524.0	2802.0
1115	0	228670	-1.76	0.0375179276455312	1731.0	1072.0	2803.0
2057	0	24120	1.02	0.0259063162837389	1559.0	1247.0	2806.0
921	0	354320	-6.46	0.0493398468137397	1906.0	900.0	2806.0
779	0	404990	2.04	0.0201299675056313	1455.0	1351.0	2806.0
1533	0	451220	1.87	0.0212520089789737	1473.0	1333.0	2806.0
1640	0	87260	4.47	0.0056160576566943	1200.0	1610.0	2810.0
743	0	270660	4.42	0.0061066310603936	1206.0	1604.0	2810.0
2415	0	191410	-0.84	0.0336074518923329	1686.0	1125.0	2811.0
625	0	1500	4.28	0.006274546788499	1217.0	1599.0	2816.0
2041	0	32960	3.53	0.0091238586623054	1276.0	1541.0	2817.0
566	0	58820	3.44	0.0098224140285026	1288.0	1530.0	2818.0
789	0	95720	1.44	0.0227284671282657	1518.0	1300.0	2818.0
898	0	214390	2.06	0.0191126131848952	1452.0	1367.0	2819.0
328	0	9520	4.23	0.0062637556423736	1221.0	1600.0	2821.0
718	0	53210	1.65	0.0216327504799184	1500.0	1325.0	2825.0
572	0	5160	1.04	0.0245086052811931	1555.0	1271.0	2826.0
1975	0	75970	0.6	0.027315296566077	1599.0	1227.0	2826.0
305	0	1530	2.87	0.0136374649776512	1361.0	1468.0	2829.0
479	0	5690	4.56	0.0033677499241543	1189.0	1650.0	2839.0
849	0	2020	0.79	0.0254431207537928	1582.0	1258.0	2840.0
1668	0	910	5.83	-0.0074285358140482	1048.0	1795.0	2843.0
1501	0	251630	2.75	0.0135156878954648	1376.0	1469.0	2845.0
1465	0	4910	2.76	0.0128011735562352	1373.0	1474.0	2847.0
631	0	680	1.92	0.0185267268877924	1467.0	1380.0	2847.0
1693	0	4450	-5.9	0.0450354605300086	1888.0	959.0	2847.0
319	0	20560	-3.53	0.0389567686461394	1805.0	1043.0	2848.0
1579	0	215100	4.59	0.002539955403463	1188.0	1662.0	2850.0
537	0	13890	0.85	0.0242717577408007	1575.0	1275.0	2850.0
892	0	92870	3.36	0.0087143893740221	1302.0	1552.0	2854.0
1849	0	376290	0.91	0.0236542530938419	1570.0	1285.0	2855.0
524	0	4700	2.23	0.016044770512666	1432.0	1427.0	2859.0
374	0	25900	2.3	0.0150881401332053	1422.0	1439.0	2861.0
431	0	99190	2.42	0.0145040312390668	1411.0	1452.0	2863.0
2089	0	38620	1.81	0.017937688569951	1477.0	1387.0	2864.0
1937	0	100660	2.97	0.0106254870014875	1348.0	1516.0	2864.0
2103	0	45520	3.28	0.0086860010616223	1312.0	1553.0	2865.0
376	0	30610	3.93	0.0051198279378915	1245.0	1620.0	2865.0
1308	0	4150	1.31	0.0209398923008989	1528.0	1338.0	2866.0
2400	0	20400	1.67	0.0188568895531671	1498.0	1372.0	2870.0
2404	0	39740	4.44	0.0021896969503214	1203.0	1667.0	2870.0
2	0	373220	2.5	0.012917435615998	1402.0	1473.0	2875.0
837	0	32300	0.13	0.0260919620728895	1632.0	1244.0	2876.0
2214	0	52860	-0.68	0.0291295059132272	1681.0	1196.0	2877.0
1400	0	2450	1.31	0.0201505194824073	1528.0	1349.0	2877.0
1819	0	8250	-2.85	0.0356046881123223	1777.0	1104.0	2881.0
1564	0	2230	2.97	0.0095330379080193	1348.0	1538.0	2886.0
1269	0	61040	1.74	0.0174721490449793	1489.0	1399.0	2888.0
297	0	64550	2.51	0.0121255349500713	1401.0	1489.0	2890.0
1523	0	5800	1.38	0.0191871620443049	1524.0	1366.0	2890.0
2201	0	900270	-0.26	0.0268315915158507	1657.0	1234.0	2891.0
21	0	196170	4.75	-0.0003998429273753	1167.0	1724.0	2891.0
166	0	35760	-0.48	0.0274508299817883	1671.0	1225.0	2896.0
499	0	171090	-0.7	0.0276338956235804	1682.0	1219.0	2901.0
1681	0	71670	1.89	0.0157512116316639	1472.0	1430.0	2902.0
1631	0	38070	-0.14	0.0255508142329073	1650.0	1254.0	2904.0
465	0	99320	3.53	0.0045871660634849	1276.0	1629.0	2905.0
24	0	3670	3.45	0.0050788961262408	1285.0	1621.0	2906.0
854	0	8350	-0.09	0.0250665238125474	1648.0	1261.0	2909.0
947	0	128820	-1.05	0.0277692391289665	1693.0	1217.0	2910.0
1747	0	417840	-6.81	0.0416670138917824	1913.0	998.0	2911.0
1900	0	2220	0.0	0.0246319224184928	1641.0	1270.0	2911.0
990	0	400760	1.05	0.0194772918150187	1551.0	1361.0	2912.0
263	0	85620	3.35	0.0056125728642065	1304.0	1611.0	2915.0
381	0	293940	1.48	0.0170401926282644	1507.0	1410.0	2917.0
1446	0	17510	1.75	0.0154267592566065	1484.0	1433.0	2917.0
536	0	319400	2.67	0.0096485847755898	1384.0	1534.0	2918.0
1002	0	68290	5.12	-0.0072585147962032	1126.0	1792.0	2918.0
1535	0	27580	0.68	0.021308305302026	1591.0	1330.0	2921.0
1852	0	9320	0.86	0.0200540858695902	1574.0	1352.0	2926.0
769	0	18470	-0.07	0.0238402637260458	1647.0	1282.0	2929.0
1324	0	2700	1.29	0.0175037055344616	1533.0	1397.0	2930.0
645	0	24720	-0.61	0.0256970216210165	1680.0	1250.0	2930.0
144	0	6280	0.83	0.0200458424776972	1578.0	1353.0	2931.0
492	0	102710	-4.73	0.0368065614028813	1852.0	1081.0	2933.0
2424	0	449020	3.88	-0.0	1250.0	1688.0	2938.0
532	0	451800	0.94	0.0187563122204588	1567.0	1373.0	2940.0
1871	0	303530	2.62	0.008861281075405	1393.0	1548.0	2941.0
2109	0	331520	3.37	0.0039807281802753	1300.0	1642.0	2942.0
2329	0	2070	-8.44	0.0426040499583784	1953.0	990.0	2943.0
2495	0	446190	3.78	-0.0	1256.0	1688.0	2944.0
742	0	520	1.31	0.0162724942824713	1528.0	1422.0	2950.0
1652	0	71090	0.88	0.0185812697740233	1572.0	1378.0	2950.0
1686	0	64520	8.26	-0.0621325978674711	786.0	2166.0	2952.0
1286	0	99750	3.5	0.0017014051054062	1280.0	1674.0	2954.0
677	0	9160	-1.09	0.025056150834019	1695.0	1262.0	2957.0
640	0	78020	3.09	0.0049120966362215	1336.0	1624.0	2960.0
830	0	101930	1.47	0.0145758371884935	1510.0	1450.0	2960.0
1662	0	25550	-1.99	0.0275503672031785	1740.0	1221.0	2961.0
1758	0	6050	1.61	0.0130462245856827	1503.0	1472.0	2975.0
2518	0	445360	3.44	-0.0	1288.0	1688.0	2976.0
47	0	96770	-0.72	0.0231294943903522	1683.0	1293.0	2976.0
1792	0	53290	1.25	0.0152394801176044	1538.0	1438.0	2976.0
1059	0	2620	-4.94	0.0339183410069774	1862.0	1122.0	2984.0
425	0	1200	3.09	0.0035387693672374	1336.0	1648.0	2984.0
1253	0	33230	-0.38	0.0217576339744617	1663.0	1323.0	2986.0
1037	0	362320	-3.71	0.0306862957748685	1809.0	1178.0	2987.0
935	0	50	-1.8	0.0255633748415969	1734.0	1253.0	2987.0
1307	0	80580	3.13	0.0026001929083118	1329.0	1659.0	2988.0
2528	0	442130	3.34	-0.0	1305.0	1688.0	2993.0
